filename,condition,side bias,safe bias,inverse temperature,curvature for gains,curvature for losses,reward1 weight,reward2 weight,reward3 weight,reward4 weight,reward5 weight
FLAGTASK_PARTICIPANT_SESSION_2022-02-13_17h06.15.763.csv,sub_freeweights,0.0350230599909397,-1.81973263364989,0.0647842500748935,1.19472241982981,0.945547135112435,0.204127837128571,0.273563500677985,0.145428239039378,0.134356147310419,0.242524275843649
FLAGTASK_PARTICIPANT_SESSION_2022-02-14_12h45.38.940.csv,sub_freeweights,0.226408585930019,-1.50748700485163,0.0158608889542221,1.45001430842602,5.23496277622651e-06,0.168696998937056,0.0100003876948016,0.0496803898740292,0.251027222791057,0.520595000703056
FLAGTASK_PARTICIPANT_SESSION_2022-02-14_13h59.29.617.csv,sub_freeweights,0.607622453086397,-0.557984649297114,0.0404193973542315,1.00830087016939,0.847711605672285,0.266409932025828,0.147729090194728,0.168849256437335,0.18876519584187,0.228246525500239
FLAGTASK_PARTICIPANT_SESSION_2022-02-14_22h22.04.818.csv,sub_freeweights,-0.100208569680246,0.0855176658459987,-0.00129882533570916,1.74223955541304,1.74203766912672,0.223578618306345,0.345914098879888,0.190449813772903,0.0716800915550988,0.168377377485766
FLAGTASK_PARTICIPANT_SESSION_2022-02-15_12h08.24.705.csv,sub_freeweights,0.439110425423029,-1.29475499663791,0.0469655224850965,0.579893920822068,0.399394845804347,0.0100000006288932,0.250686824847275,0.148590891157369,0.296317079868686,0.294405203497778
FLAGTASK_PARTICIPANT_SESSION_2022-02-15_13h42.04.68.csv,sub_freeweights,-0.0876977016450626,-0.225148403654805,0.0251252826836213,0.606431612958327,0.59630672584142,0.25014373099518,0.0919033388786698,0.296006816304053,0.230043355843107,0.131902757978991
FLAGTASK_PARTICIPANT_SESSION_2022-02-15_22h32.15.370.csv,sub_freeweights,0.154169501155359,-0.799274270110015,0.0099479204618763,1.09774445642563e-05,0.11343041168549,0.0745232802571083,0.0516076931623586,0.0597168838592837,0.456349342459901,0.357802800261348
FLAGTASK_PARTICIPANT_SESSION_2022-02-16_18h14.46.925.csv,sub_freeweights,-0.0979709492676776,-0.1666000384106,0.0345602108136769,0.120846035865039,1.14744022944496e-06,0.515348744179151,0.0100002808976637,0.168811315871989,0.136760755563261,0.169078903487935
FLAGTASK_PARTICIPANT_SESSION_2022-02-17_13h02.55.727.csv,sub_freeweights,0.152324067899169,-0.994188139556854,0.00325181229515807,0.95917835755525,0.000176916236360188,0.010103466583032,0.278349251904954,0.187834957289439,0.523708281425983,4.04279659105278e-06
FLAGTASK_PARTICIPANT_SESSION_2022-02-17_17h15.11.238.csv,sub_freeweights,0.450029841972339,-0.251839980908143,0.0257071587546472,0.230767808190373,0.312034354497882,0.397876987943201,0.0100000287828892,0.200280218385109,0.440956492254024,-0.0491137273652231
FLAGTASK_PARTICIPANT_SESSION_2022-02-17_19h02.49.182.csv,sub_freeweights,0.0751259890179074,0.145758634858758,0.0127555172399417,7.38366267436498e-06,0.0636954568281255,0.0100023100126546,0.303665925234538,0.328781911371445,0.181067797168092,0.176482056213271
FLAGTASK_PARTICIPANT_SESSION_2022-02-17_20h18.41.968.csv,sub_freeweights,-0.168643794101828,-1.1061162634228,0.0109511567035817,0.756023681895256,2.97895000859414e-06,0.352498273780502,0.0572543022757612,0.216258772597165,0.0642922634473095,0.309696387899262
FLAGTASK_PARTICIPANT_SESSION_2022-02-17_20h59.27.673.csv,sub_freeweights,-0.138174367827864,-0.375417690353861,0.0144464527687552,0.040496279928329,0.01233212976962,0.337298820743714,0.0100000194398416,0.245575403259608,0.366129558238251,0.0409961983185854
FLAGTASK_PARTICIPANT_SESSION_2022-02-17_21h37.10.374.csv,sub_freeweights,0.564221619169887,-0.933727881224039,0.0234092955784868,0.916139941274684,0.886215605243489,0.197026338624689,0.19456181008151,0.125392065208603,0.185384580209282,0.297635205875916
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_00h17.18.907.csv,sub_freeweights,-0.71103954498094,-1.33464485411305,0.027769259172476,0.592480701432022,0.175075721718932,0.147915891126765,0.0635404053104246,0.250012977646802,0.383629627108046,0.154901098807962
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_12h48.21.967.csv,sub_freeweights,-0.120597652197512,-1.13372865554466,0.0216907209786829,1.14000789868098e-05,1.63585842515302e-05,0.292637004614288,0.146577509536877,0.171606823870196,0.23997383649818,0.149204825480459
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_15h52.10.433.csv,sub_freeweights,-0.0850200593977603,-0.870831355053212,0.0193203641285844,0.748091412419344,0.968337642972152,0.209380303935274,0.139180597193322,0.257773385063289,0.104360657083256,0.28930505672486
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_16h05.23.438.csv,sub_freeweights,-0.405284196587919,-1.22852868776254,0.0292398217185766,1.45124586491118e-07,0.119193079487254,0.192546707429089,0.245663002519828,0.0783142204152472,0.172738697124579,0.310737372511257
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_17h58.12.927.csv,sub_freeweights,-0.150756274276983,-1.00355780491415,0.0242591012259964,0.755511937619333,8.179961618481e-07,0.22279923190887,0.0122310884563783,0.237615173227714,0.197044077593823,0.330310428813214
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_18h01.58.753.csv,sub_freeweights,0.765819414367985,-0.0248949967947674,0.0749741186923131,0.699235397814518,0.9485758643957,0.219450302118641,0.133465448810983,0.195195474760574,0.220661216606999,0.231227557702803
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_18h31.19.889.csv,sub_freeweights,1.55909583315817,-0.810089625036278,-0.00137255104774838,4.71104352493171,9.88987863072362,0.0195590384867373,0.245910712930697,0.724370780022512,0.0101594408415637,2.77184908359374e-08
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_20h08.57.464.csv,sub_freeweights,-0.447351142390771,0.575626866399203,0.0482062126564539,1.87443695965999e-07,1.04355148466214,0.367990636617547,0.107419512039112,0.197951264675479,0.146983112698868,0.179655473968994
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_22h51.24.611.csv,sub_freeweights,0.388648823775647,-2.66733477742102,0.00867981030484527,1.14391409041595,1.05395475831475e-05,0.321414746680051,0.178311789951002,0.490272529358939,0.0100008394663912,9.45436171573277e-08
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_23h01.44.558.csv,sub_freeweights,0.24515307739139,0.327518147406555,0.0301306210278956,2.26764495086872e-06,3.97263278785374e-07,0.266798361894071,0.287130044036079,0.11591177164121,0.330156768574648,3.05385399168578e-06
FLAGTASK_PARTICIPANT_SESSION_2022-02-18_23h22.34.778.csv,sub_freeweights,-0.332595226302736,-2.77310917279283,0.0159162401158293,0.132326241168044,3.26582512008099e-07,0.477935358462178,0.15838465706014,0.0100014790910543,0.0914538295504798,0.262224675836148
FLAGTASK_PARTICIPANT_SESSION_2022-02-21_12h37.47.158.csv,sub_freeweights,-0.636773548952889,-0.62583660709909,0.0230541501616561,0.686036300966868,6.81919519956469e-06,0.0100010061649536,0.325748418499453,0.370984626636053,0.148938590499071,0.144327358200469
FLAGTASK_PARTICIPANT_SESSION_2022-02-21_20h05.34.685.csv,sub_freeweights,-0.378138408140228,0.348863680336166,0.0298216551429578,4.98835614353619e-06,0.387311607018796,0.253060110290419,0.173111595660555,0.282187390137723,0.25458425045224,0.0370566534590635
FLAGTASK_PARTICIPANT_SESSION_2022-02-23_12h10.11.258.csv,sub_freeweights,-0.521834526236117,0.30218182260917,0.0331015284575299,0.144230408814819,0.0990291317746076,0.0100000340395502,0.0100004101830646,0.270735313258068,0.39100932258578,0.318254919933537
FLAGTASK_PARTICIPANT_SESSION_2022-02-24_23h45.23.454.csv,sub_freeweights,-0.199781027007156,-0.340460541820569,0.028825004879127,0.575625694798715,5.33005630213068e-07,0.164270099731758,0.355502853938904,0.165414305114443,0.21035977920502,0.104452962009874
FLAGTASK_PARTICIPANT_SESSION_2022-02-26_16h16.46.649.csv,sub_freeweights,0.269793413150931,-0.67460307522603,0.011162782309462,0.0815082529096072,1.14434611929028e-05,0.38529699668463,0.010002027344306,0.122202482266569,0.010000554060982,0.472497939643512
FLAGTASK_PARTICIPANT_SESSION_2022-02-26_16h36.00.200.csv,sub_freeweights,0.0477038145774174,-1.09465924858461,0.0111291699221375,0.089946317262567,3.67964523480124e-06,0.0100038997402891,0.3199669910263,0.0100011918704837,0.315186349220326,0.344841568142602
FLAGTASK_PARTICIPANT_SESSION_2022-02-27_17h28.59.600.csv,sub_freeweights,-0.334845256433579,-0.0783364412797218,0.0175891400608066,0.0112120303380766,0.198549685065658,0.0100000539635662,0.117231273403395,0.0100000372499702,0.203180378989502,0.659588256393567
FLAGTASK_PARTICIPANT_SESSION_2022-02-28_17h14.38.619.csv,sub_freeweights,-0.445069177200838,-0.105319431931207,0.0280716129547434,0.135342646987875,0.264376602211389,0.0100000485731321,0.224646079201905,0.355592909227081,0.31673024323216,0.0930307197657216
FLAGTASK_PARTICIPANT_SESSION_2022-03-01_09h21.21.270.csv,sub_freeweights,-0.0528889036769628,-0.772445268360789,0.0234682063828311,0.928850724400779,0.740226184061755,0.0100000089752079,0.30546483381748,0.22751275745089,0.12100881566434,0.336013584092083
FLAGTASK_PARTICIPANT_SESSION_2022-03-02_11h38.56.809.csv,sub_freeweights,0.281877449880492,-1.30753981928011,0.0129922774669779,0.0269104097805048,0.0130426538848858,0.0100000756627826,0.343474792428812,0.0403928443632737,0.457571248482406,0.148561039062726
FLAGTASK_PARTICIPANT_SESSION_2022-03-03_15h52.54.407.csv,sub_freeweights,-0.302497642949624,-0.816286710774364,0.0311892500784547,0.639115892133846,1.18669214695336e-06,0.233522918329877,0.182623688165408,0.241291982851129,0.169781903268785,0.1727795073848
FLAGTASK_PARTICIPANT_SESSION_2022-03-03_21h17.27.504.csv,sub_freeweights,0.324026950144091,-0.45825091962948,0.0185561548539056,0.609277561941143,0.339247541891222,0.0100001928974588,0.147289715701657,0.299254601165831,0.366072263937328,0.177383226297725
FLAGTASK_PARTICIPANT_SESSION_2022-03-04_23h03.15.465.csv,sub_freeweights,103.554898641638,36.0453388869485,0.195038755703557,2.58833040357068,0.562702385228014,0.306605837244631,0.0444575263641824,0.0276708737452775,0.0275242431290304,0.593741519516878
FLAGTASK_PARTICIPANT_SESSION_2022-03-06_16h45.39.619.csv,sub_freeweights,0.27224130597776,-0.210176761692607,0.0301492612085293,0.649127759741459,1.04760750029899e-06,0.180273615303012,0.237806197977067,0.276687875971215,0.225432449375862,0.0797998613728448
FLAGTASK_PARTICIPANT_SESSION_2022-03-07_19h41.35.99.csv,sub_freeweights,0.0147341811008291,-0.658633931355099,0.00712967078261255,0.622054129673617,7.87313047059289e-06,0.153766738945852,0.307438834979836,0.0820846948036931,0.010004173469539,0.44670555780108
FLAGTASK_PARTICIPANT_SESSION_2022-03-08_17h08.55.983.csv,sub_freeweights,-0.198473466437033,-0.98440014380027,0.0174206205778956,1.40533313621116,3.40411687066337e-06,0.0100013894598128,0.117195774186453,0.51020629385624,0.211379933629932,0.151216608867563
FLAGTASK_PARTICIPANT_SESSION_2022-03-09_13h01.24.386.csv,sub_freeweights,-0.063226876436539,-0.931985672056333,0.0100983031026587,2.31549786659282e-06,0.0990473337468857,0.0100006385605386,0.328183494488882,0.28924603695493,0.184289760129688,0.188280069865962
FLAGTASK_PARTICIPANT_SESSION_2022-03-23_10h20.33.118.csv,sub_freeweights,-0.157215738582707,-1.68711277576132,0.0148470085652846,0.600495838945976,0.807414484634706,0.0100000158241828,0.261154384128549,0.132126198071655,0.272725609818768,0.323993792156846
FLAGTASK_PARTICIPANT_SESSION_2022-03-23_23h28.37.981.csv,sub_freeweights,0.251430611552519,-0.89934354646479,0.0323647297876345,0.0760942025734758,0.0832590675271199,0.0100000013330387,0.186419343526971,0.232795410147076,0.250001138791474,0.32078410620144
FLAGTASK_PARTICIPANT_SESSION_2022-03-24_17h30.38.277.csv,sub_freeweights,0.46228099025999,-0.891179712307851,0.0756708357036664,0.896709690371401,5.77227437208e-06,0.201751231925661,0.152208742863171,0.257760444183795,0.152540058225925,0.235739522801448
FLAGTASK_PARTICIPANT_SESSION_2022-03-24_20h06.03.842.csv,sub_freeweights,0.199739778379202,0.000123882606466402,0.012900194520806,0.419565079316938,0.000237541077904406,0.545233832215224,0.100796701653148,0.152592037098456,0.201367806517658,9.62251551350768e-06
FLAGTASK_PARTICIPANT_SESSION_2022-03-28_17h14.41.969.csv,sub_freeweights,-0.203875094259664,-0.808158073951451,0.0135783570439407,0.499199069947291,0.233629686226303,0.010000147486001,0.0893262187961785,0.309264013191816,0.232572458381972,0.358837162144033
FLAGTASK_PARTICIPANT_SESSION_2022-03-28_19h25.47.386.csv,sub_freeweights,-1.40470055310703,-0.24115573387809,0.00565959894513122,0.0543959226111449,0.0657388810491954,0.0100000262905707,0.0789636770851069,0.753124028508221,0.0214613428805076,0.136450925235594
FLAGTASK_PARTICIPANT_SESSION_2022-03-28_22h11.39.689.csv,sub_freeweights,0.741782383038157,-1.03573787500312,0.0892456097648358,0.635667322114962,0.0763870844648777,0.21773336272126,0.0438941411623976,0.25530268099755,0.237463510933461,0.245606304185331
FLAGTASK_PARTICIPANT_SESSION_2022-03-29_16h42.23.320.csv,sub_freeweights,0.422708010725244,-1.34367352605089,0.0501952574772302,0.90989177885438,1.46253354307193e-07,0.102625629683846,0.249440024391508,0.170454447574017,0.158765414503218,0.318714483847411
FLAGTASK_PARTICIPANT_SESSION_2022-03-29_17h59.29.2.csv,sub_freeweights,0.0717642978479759,-0.852181333525862,0.0335622575435866,0.306120339033862,1.19562421407085e-05,0.136316862926682,0.208187421573377,0.168570598773119,0.236466057779698,0.250459058947124
FLAGTASK_PARTICIPANT_SESSION_2022-03-29_18h32.10.839.csv,sub_freeweights,2.29556095857424,0.430204520856952,0.00150339905938466,2.12999115124832,2.27922434588387,0.0480675020879959,0.0100001421040329,0.999996057174142,0.706738298531762,-0.764801999897933
FLAGTASK_PARTICIPANT_SESSION_2022-03-30_12h43.53.365.csv,sub_freeweights,0.285790417756414,-1.00386175230856,0.0206204633815944,0.0614254022238585,9.9755681940168e-06,0.159091941342824,0.211525563207017,0.0100012400270951,0.437775719015556,0.181605536407508
FLAGTASK_PARTICIPANT_SESSION_2022-03-30_15h15.46.939.csv,sub_freeweights,0.386517177299827,-0.198262632734135,0.0222387929976541,0.77180919432166,0.57031702980269,0.0100000027310582,0.114845755898936,0.0541247519875076,0.541006376145755,0.280023113236743
FLAGTASK_PARTICIPANT_SESSION_2022-03-30_15h36.39.77.csv,sub_freeweights,0.251589320959576,-0.77741292510501,0.0533889745628859,0.2792732169072,1.0902764187548e-07,0.344516018584482,0.346411108645034,0.153144526507486,0.0138318785851176,0.14209646767788
FLAGTASK_PARTICIPANT_SESSION_2022-03-30_17h17.15.469.csv,sub_freeweights,0.0705446236626034,-0.126919471278275,0.00471793133491777,1.36936638313129,1.10249749586043,0.147151870847,0.182470940808284,0.0538746309719371,0.0790711076605363,0.537431449712243
FLAGTASK_PARTICIPANT_SESSION_2022-03-30_21h20.55.384.csv,sub_freeweights,-0.0741330542294281,-1.70506109507653,0.0221609021866274,2.11168487582558e-06,4.01181082626564e-06,0.192331956186003,0.315150733356676,0.152863112823992,0.271591526173924,0.0680626714594041
FLAGTASK_PARTICIPANT_SESSION_2022-03-31_01h35.27.760.csv,sub_freeweights,0.207149074812803,-0.827062413675912,0.0196754703833396,0.257765915052705,0.589092096780635,0.121888855397257,0.129543975244058,0.26806935828594,0.173733733680273,0.306764077392472
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_13h44.47.618.csv,sub_freeweights,1.63205764974577,-0.128610699996671,0.00696246244020924,0.0682068692705501,9.57157606667226e-07,0.155352257423301,0.0100001093396228,0.010000019612604,0.111741905688798,0.712905707935675
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_13h49.21.133.csv,sub_freeweights,0.224901297625955,0.354640543892718,0.0343676910184385,0.94836995276713,0.684629441341451,0.162305101773263,0.171514631505175,0.226888900720521,0.311421606370878,0.127869759630162
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_15h17.07.494.csv,sub_freeweights,0.0676678108725182,0.284295893707868,0.015164649730608,0.860048433138552,0.503627959994998,0.377589376680305,0.267142830973467,0.220906481357892,0.152183509878655,-0.0178221988903196
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_17h06.35.744.csv,sub_freeweights,0.0293377776998272,-0.281732424853082,0.030221284736065,0.0301806504644004,0.231801719013909,0.349267159828019,0.284708860002578,0.01000022120745,0.138277194484441,0.217746564477511
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_17h55.06.881.csv,sub_freeweights,0.226917877653167,0.474396654500895,0.0361496774895212,0.670965320416674,0.598759497547609,0.111367722638274,0.0985297917154535,0.290157777292937,0.165540598694612,0.334404109658724
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_19h10.27.91.csv,sub_freeweights,0.181960263773286,0.486024263390439,0.0136009030303046,1.25292006861523e-07,1.3378636205283e-07,0.0912265265163372,0.303272323840967,0.326749635158982,0.135410189612965,0.143341324870748
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_19h40.46.288.csv,sub_freeweights,-0.232394898331956,-0.630157367702123,0.0291242006663354,2.38585849657239,3.26367601713766e-06,0.555471136913927,0.0100000906943695,0.268333905481403,0.0100002294263563,0.156194637483944
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_20h08.16.604.csv,sub_freeweights,0.161656747145845,-0.5425595632105,0.0664971454812266,0.656833715700701,0.554038185787742,0.0451916282261066,0.168138631376197,0.331133058328767,0.253224302495373,0.202312379573557
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_20h31.57.271.csv,sub_freeweights,-0.345079739884704,-0.829779494430504,0.0176126453104587,0.647123514008139,2.17472565120066e-07,0.361067218848193,0.192097459872155,0.150314003388108,0.0555025372366118,0.241018780654932
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_20h38.15.999.csv,sub_freeweights,0.127576069632678,-0.362196225413309,0.0204712949685699,0.559452898968581,0.579001313022864,0.0882699831581757,0.269317671666887,0.300256834904894,0.182772567615856,0.159382942654187
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_21h40.53.165.csv,sub_freeweights,-0.469031566475672,0.107846616421188,0.022097315201024,9.99998982754523,1.29506677235536,0.848829249139656,0.0100000023469382,0.0904805191187701,0.0505616126377511,0.000128616756884581
FLAGTASK_PARTICIPANT_SESSION_2022-04-01_22h55.14.547.csv,sub_freeweights,0.0699743752637341,-0.139289299742848,0.00993991663444741,3.36707003727692e-06,0.0206012300401451,0.0443531306820885,0.187698647620218,0.416145875928817,0.170824641418466,0.180977704350411
FLAGTASK_PARTICIPANT_SESSION_2022-04-02_00h30.30.615.csv,sub_freeweights,-0.424777818906743,-0.394123384874746,0.00790153592758462,0.830824146321073,1.24127695950643,0.0100000086099604,0.010000012559836,0.16280322874371,0.561378063125813,0.255818686960681
FLAGTASK_PARTICIPANT_SESSION_2022-04-02_10h03.21.445.csv,sub_freeweights,-0.489331285129937,-0.343375719626942,0.0238739943526271,2.36290811409147,7.54228420085203e-06,0.0659008435613058,0.0100000055702431,0.367899777354998,0.0100000110647696,0.546199362448684
FLAGTASK_PARTICIPANT_SESSION_2022-04-02_15h54.40.152.csv,sub_freeweights,-0.181714964037495,-0.796290400685773,0.0139573625707793,1.06264177175155,1.10044419818255,0.185478987381062,0.155306085075359,0.238039390933894,0.235063702375645,0.18611183423404
FLAGTASK_PARTICIPANT_SESSION_2022-04-05_14h06.02.691.csv,sub_freeweights,0.868452247706665,-1.32890200702635,0.112707966582146,0.661584835629704,0.376871261292907,0.0100000009651313,0.234890322918223,0.157468725345821,0.242338496146681,0.355302454624144
FLAGTASK_PARTICIPANT_SESSION_2022-04-06_13h32.32.582.csv,sub_freeweights,0.0207236982136144,0.135903821943186,0.0296667359389976,0.719630795036033,0.700248478369037,0.0100012655153895,0.141986949323808,0.181333779885575,0.264675460470875,0.402002544804353
FLAGTASK_PARTICIPANT_SESSION_2022-04-06_13h41.56.825.csv,sub_freeweights,-0.0215632878062424,-1.89770679366257,0.00857817037113742,0.366762916905412,3.72468257886793e-07,0.313927624012429,0.0100001023940974,0.520937987822602,0.0485796733700924,0.106554612400779
FLAGTASK_PARTICIPANT_SESSION_2022-04-07_19h06.29.563.csv,sub_freeweights,1.01194215268949,-1.11657121313239,0.0345787030472963,0.594626224875586,0.683936002896998,0.155162408689993,0.154662310893374,0.173094489539702,0.185451404968883,0.331629385908048
FLAGTASK_PARTICIPANT_SESSION_2022-04-07_21h14.07.582.csv,sub_freeweights,0.507201389823156,-1.71408744656009,0.0464346881535732,0.919476096837286,0.413534011869381,0.206818546938864,0.126985168713438,0.192802401193862,0.151832746198655,0.321561136955181
FLAGTASK_PARTICIPANT_SESSION_2022-04-08_16h17.09.169.csv,sub_freeweights,0.0298256991495832,-0.012506654477287,0.038898440166633,2.69636906953791e-05,8.66794104541076e-07,0.372633486936577,0.10303407860045,0.168191658239437,0.146230695206678,0.209910081016857
FLAGTASK_PARTICIPANT_SESSION_2022-04-08_18h06.07.506.csv,sub_freeweights,0.435888322841904,-0.566336197331708,0.0201879754388273,3.66720243397181e-07,3.1802110758245e-05,0.380067004718293,0.336542916322599,0.18835374892397,0.0950352481446142,1.08189052516749e-06
FLAGTASK_PARTICIPANT_SESSION_2022-04-08_22h18.45.265.csv,sub_freeweights,-0.553270206766545,-0.741990851709604,0.0234193284193644,0.0571053727461346,0.0824090601207925,0.0100000014579914,0.0466766601075552,0.304334663680887,0.205906892031153,0.433081782722413
FLAGTASK_PARTICIPANT_SESSION_2022-04-09_22h42.45.148.csv,sub_freeweights,0.0340551355484397,-0.0409536497228809,0.030149009643993,0.380471065205738,0.3994114812824,0.0503129879620974,0.238609539912387,0.432793021650151,0.20420788476211,0.0740765657132547
FLAGTASK_PARTICIPANT_SESSION_2022-04-10_15h24.06.347.csv,sub_freeweights,3.40774323946074,-0.871947162103258,0.0036482102366142,1.93259763658862,2.03923705484412,0.0100007017450315,0.011158194047458,0.0377892508325769,0.609061643338908,0.331990210036025
